Label,verbs,articles,nouns,pronouns,adjectives,prepositions,particles,conjunctions,unknowns,adverbs,propers,interjections
V41,0.2272727273,0.0909090909,0.1363636364,0.1363636364,0.0909090909,0.0909090909,0.0454545455,0.0909090909,0.0454545455,0.0454545455,0,0
V42,0.2272727273,0.1363636364,0.1363636364,0.1818181818,0.0454545455,0.1363636364,0,0.0454545455,0,0,0.0909090909,0
V43,0.0666666667,0,0.0666666667,0.2,0.2,0.1333333333,0.0666666667,0.0666666667,0.0666666667,0.1333333333,0,0
V44,0.1428571429,0,0,0,0.4285714286,0,0.1428571429,0.1428571429,0.1428571429,0,0,0
V45,0.2592592593,0.1111111111,0.037037037,0.1481481481,0.1481481481,0.1111111111,0.037037037,0.037037037,0,0.037037037,0.0740740741,0
V46,0.2352941176,0.1176470588,0.1176470588,0.0588235294,0.2352941176,0.0588235294,0.0588235294,0.1176470588,0,0,0,0
V47,0.25,0.125,0,0,0.25,0,0.125,0.125,0,0,0.125,0
V48,0.0769230769,0.1538461538,0.1538461538,0.0769230769,0.0769230769,0.2307692308,0.0769230769,0,0.0769230769,0.0769230769,0,0
V49,0.2380952381,0.1428571429,0.1428571429,0.0952380952,0.0476190476,0.0476190476,0.0476190476,0,0.0476190476,0.1428571429,0.0476190476,0
V50,0.2207792208,0.1558441558,0.0909090909,0.0779220779,0.1688311688,0.012987013,0.051948052,0.1038961039,0.0649350649,0.038961039,0.012987013,0
V51,0.3333333333,0.1111111111,0.0555555556,0.1111111111,0.0555555556,0.0555555556,0.1666666667,0,0.0555555556,0.0555555556,0,0
V52,0.2,0.2,0.1,0.2,0,0.1,0.1,0,0.1,0,0,0
V53,0.1666666667,0.1388888889,0.1111111111,0.0833333333,0.0555555556,0.1111111111,0.0555555556,0.0833333333,0.1111111111,0.0277777778,0.0555555556,0
V54,0.2307692308,0.1153846154,0.0769230769,0.1153846154,0.1153846154,0.1153846154,0.0384615385,0.0769230769,0.0384615385,0.0384615385,0.0384615385,0
V55,0.1428571429,0.2857142857,0.1428571429,0,0.1428571429,0,0.1428571429,0,0,0,0.1428571429,0
V56,0.2307692308,0.0769230769,0.1538461538,0,0.0769230769,0.2307692308,0.0769230769,0,0.0769230769,0.0769230769,0,0
V57,0.2,0.0666666667,0.0666666667,0.0666666667,0.2666666667,0.0666666667,0.1333333333,0,0.0666666667,0,0.0666666667,0
V58,0,0.3,0,0.1,0.2,0.05,0.05,0.15,0.05,0,0.1,0
V59,0.1111111111,0.1666666667,0.1111111111,0.0555555556,0.2222222222,0.0555555556,0.1111111111,0,0.1111111111,0.0555555556,0,0
V60,0.1666666667,0.2222222222,0.1666666667,0.1111111111,0.0555555556,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0,0,0
V61,0.1818181818,0.1818181818,0.0909090909,0,0.1818181818,0.0909090909,0.0909090909,0,0,0.0909090909,0.0909090909,0
V62,0.1666666667,0,0.1666666667,0,0,0,0.3333333333,0.1666666667,0,0.1666666667,0,0
V63,0.3333333333,0.1111111111,0,0,0.3333333333,0.1111111111,0.1111111111,0,0,0,0,0
V64,0.1851851852,0.1851851852,0.1851851852,0.037037037,0.1851851852,0.0740740741,0.1111111111,0,0.037037037,0,0,0
V65,0.1886792453,0.2075471698,0.1320754717,0.0377358491,0.0566037736,0.0754716981,0.0943396226,0.0566037736,0.0754716981,0.0188679245,0.0566037736,0
V66,0.25,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0,0.0833333333,0.0833333333,0.0833333333,0
V67,0.1363636364,0.1818181818,0.0909090909,0.0454545455,0.0454545455,0.0454545455,0.1818181818,0.0909090909,0.1363636364,0.0454545455,0,0
V68,0.1851851852,0.1296296296,0.1666666667,0.1111111111,0.0740740741,0.1666666667,0.0185185185,0.037037037,0.0555555556,0.037037037,0.0185185185,0
V69,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0
V70,0.25,0.1875,0.1875,0,0.0625,0.0625,0.0625,0.125,0,0.0625,0,0
V71,0.1538461538,0.1923076923,0.1923076923,0.1153846154,0.0769230769,0.0384615385,0.0769230769,0.1153846154,0,0,0.0384615385,0
V72,0.2,0.16,0.12,0.04,0.2,0.08,0.04,0.12,0,0.04,0,0
V73,0.2051282051,0.1794871795,0.1025641026,0.0512820513,0.0769230769,0.0256410256,0.1025641026,0.1025641026,0.1025641026,0.0256410256,0.0256410256,0
V74,0.1666666667,0,0,0,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0.1666666667,0,0,0
V75,0.125,0.25,0.125,0.125,0,0.125,0.125,0,0.125,0,0,0
V76,0.25,0.25,0.125,0.0833333333,0,0.0833333333,0,0.0416666667,0.0833333333,0.0416666667,0.0416666667,0
V77,0.3333333333,0,0,0,0,0,0.3333333333,0,0,0.3333333333,0,0
V78,0.2,0.1333333333,0.0333333333,0,0.1333333333,0.1,0.0666666667,0.1333333333,0.1,0.0333333333,0.0666666667,0
V79,0.25,0.1071428571,0.0714285714,0.1071428571,0.1071428571,0.1428571429,0.0714285714,0.0357142857,0.0357142857,0.0357142857,0.0357142857,0
V80,0.1,0.1,0.2,0,0.1,0.2,0.1,0,0.2,0,0,0
V81,0.1470588235,0.1176470588,0.1470588235,0.0294117647,0.1176470588,0.1764705882,0.0294117647,0.0882352941,0.0882352941,0,0.0588235294,0
V82,0.2142857143,0.1428571429,0.2142857143,0.1428571429,0,0.0714285714,0.0714285714,0,0.0714285714,0,0.0714285714,0
V83,0.2325581395,0.1860465116,0.0930232558,0.1162790698,0.0930232558,0.0930232558,0.023255814,0.0697674419,0.023255814,0.023255814,0.0465116279,0
V84,0.3333333333,0.1111111111,0.1111111111,0.2222222222,0,0.1111111111,0.1111111111,0,0,0,0,0
V85,0.2857142857,0,0,0.1428571429,0,0,0.2857142857,0.1428571429,0,0.1428571429,0,0
V86,0.2105263158,0.1052631579,0.1578947368,0.1052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.1052631579,0
V87,0.2,0.2666666667,0.2,0.2,0,0.0666666667,0.0666666667,0,0,0,0,0
V88,0.375,0,0,0.125,0,0.125,0.125,0,0.25,0,0,0
V89,0.2916666667,0.1666666667,0.0833333333,0.0833333333,0.125,0.0416666667,0.0416666667,0.0416666667,0.0416666667,0,0.0833333333,0
V90,0.2962962963,0.1851851852,0.1111111111,0.037037037,0,0.1111111111,0.0740740741,0.037037037,0.0740740741,0,0.0740740741,0
V91,0.2962962963,0.1851851852,0.1111111111,0.1111111111,0.037037037,0.1111111111,0.037037037,0.037037037,0,0.037037037,0.037037037,0
V92,0.375,0.125,0,0.125,0,0,0.125,0.125,0.125,0,0,0
V93,0.2,0.1333333333,0.1,0.0333333333,0,0.2,0.1,0.0333333333,0.0666666667,0.0333333333,0.1,0
V94,0.1333333333,0.2,0.1333333333,0,0.1333333333,0.0666666667,0.0666666667,0.0666666667,0.1333333333,0.0666666667,0,0
V95,0.25,0.21875,0.125,0.09375,0.0625,0.0625,0.09375,0.0625,0.03125,0,0,0
V96,0.1666666667,0.25,0,0,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0,0.1666666667,0
V97,0.1739130435,0.1739130435,0.0869565217,0.0434782609,0,0.1739130435,0.0869565217,0.0434782609,0.0434782609,0,0.1739130435,0
V98,0.275,0.125,0.075,0.15,0.075,0.1,0.025,0.05,0.05,0.025,0.05,0
V99,0.2142857143,0.1428571429,0.1428571429,0.2142857143,0,0.0714285714,0.0714285714,0.1428571429,0,0,0,0
V100,0.3571428571,0.1428571429,0.1428571429,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0,0,0,0
V101,0.2857142857,0.1428571429,0.0476190476,0.0952380952,0.0952380952,0.1428571429,0.0476190476,0.0952380952,0,0,0.0476190476,0
V102,0.4444444444,0.1111111111,0,0.1111111111,0.2222222222,0,0.1111111111,0,0,0,0,0
V103,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0,0.1,0,0,0
V104,0.1363636364,0.2272727273,0.0909090909,0,0.1363636364,0.1818181818,0.0454545455,0.0454545455,0.0454545455,0,0.0909090909,0
V105,0.2424242424,0.1212121212,0.2121212121,0.0909090909,0.0909090909,0.0909090909,0.0303030303,0.0606060606,0.0303030303,0.0303030303,0,0
V106,0.1818181818,0.0909090909,0.0909090909,0.1818181818,0,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0,0.0909090909,0
V107,0.2777777778,0.1666666667,0.0555555556,0.0555555556,0,0.1111111111,0.0555555556,0.1111111111,0.1111111111,0,0.0555555556,0
V108,0.2857142857,0.1428571429,0.1428571429,0.1428571429,0,0.1428571429,0.1428571429,0,0,0,0,0
V109,0.25,0.125,0.15625,0.125,0.0625,0.0625,0.0625,0.0625,0.03125,0.03125,0.03125,0
V110,0.2058823529,0.0882352941,0.1470588235,0.0882352941,0.1176470588,0.1176470588,0.0294117647,0.0588235294,0.1176470588,0,0.0294117647,0
V111,0.125,0.25,0.1875,0,0,0.125,0.0625,0.0625,0.125,0,0.0625,0
V112,0.2692307692,0.1538461538,0.0384615385,0.1923076923,0,0.1153846154,0.0384615385,0.1153846154,0.0769230769,0,0,0
V113,0.2857142857,0.2857142857,0.1428571429,0,0,0,0.1428571429,0.1428571429,0,0,0,0
V114,0.4285714286,0.1428571429,0.1428571429,0,0,0,0,0.1428571429,0.1428571429,0,0,0
V115,0.380952381,0.1428571429,0.0476190476,0.0952380952,0.1904761905,0.0952380952,0.0476190476,0,0,0,0,0
V116,0.3636363636,0.0909090909,0.0909090909,0.2727272727,0,0,0.0909090909,0.0909090909,0,0,0,0
V117,0.2058823529,0.1176470588,0.1470588235,0.0882352941,0.0588235294,0.1470588235,0.0294117647,0.0588235294,0.1176470588,0.0294117647,0,0
V118,0.2708333333,0.125,0.1041666667,0.1666666667,0.0416666667,0.1041666667,0.0208333333,0.0625,0.0625,0.0208333333,0.0208333333,0
V119,0.2,0.15,0,0.1,0.1,0.15,0.15,0.05,0.05,0.05,0,0
V120,0.2368421053,0.1578947368,0.1052631579,0.1052631579,0.1842105263,0.0263157895,0.0263157895,0.0789473684,0.052631579,0,0.0263157895,0
V121,0.25,0.125,0.125,0,0.25,0.125,0,0.125,0,0,0,0
V122,0.0555555556,0.1666666667,0.0555555556,0.0555555556,0.0555555556,0.2222222222,0.0555555556,0.0555555556,0.2222222222,0.0555555556,0,0
V123,0.1666666667,0.1666666667,0.0555555556,0.1111111111,0.1666666667,0.1111111111,0.1111111111,0,0,0,0.1111111111,0
V124,0.3333333333,0.0952380952,0.0952380952,0.0952380952,0.1428571429,0.0476190476,0.0476190476,0.0476190476,0.0476190476,0.0476190476,0,0
V125,0.0714285714,0.0714285714,0.2142857143,0.0714285714,0.2857142857,0,0.0714285714,0.1428571429,0,0,0.0714285714,0
V126,0.375,0.125,0.125,0,0.25,0,0.125,0,0,0,0,0
V127,0.25,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0,0.05,0
V128,0.25,0.1875,0.0625,0.0625,0,0.1875,0.0625,0,0.0625,0.0625,0.0625,0
V129,0.25,0.0833333333,0.25,0.0833333333,0.0833333333,0,0.0833333333,0.0833333333,0,0.0833333333,0,0
V130,0.2352941176,0.1764705882,0.1764705882,0.1176470588,0,0.0588235294,0.0588235294,0,0.0588235294,0.0588235294,0.0588235294,0
V131,0.2727272727,0.1818181818,0.1818181818,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0,0,0,0,0
V132,0.3571428571,0.0714285714,0.0714285714,0.2857142857,0,0,0.0714285714,0.0714285714,0,0.0714285714,0,0
V133,0.1304347826,0.2173913043,0.0869565217,0.1304347826,0.0434782609,0.0869565217,0.0434782609,0.1304347826,0.0869565217,0.0434782609,0,0
V134,0.2222222222,0.1111111111,0.1111111111,0.1111111111,0,0.2222222222,0.1111111111,0.1111111111,0,0,0,0
V135,0.3333333333,0.1111111111,0,0,0.2222222222,0,0.1111111111,0.2222222222,0,0,0,0
V136,0.25,0.1875,0.125,0.1875,0.125,0.0625,0.0625,0,0,0,0,0
V137,0.4285714286,0.1428571429,0.1428571429,0.1428571429,0.1428571429,0,0,0,0,0,0,0
V138,0.2,0,0.2,0,0.2,0,0,0.2,0,0,0.2,0
V139,0.2790697674,0.1395348837,0.1627906977,0.0930232558,0.0930232558,0.0697674419,0.023255814,0.0465116279,0.023255814,0.023255814,0.0465116279,0
V140,0.0909090909,0,0.1818181818,0.0909090909,0.0909090909,0.1818181818,0.1818181818,0,0,0.0909090909,0.0909090909,0
V141,0.1621621622,0.1621621622,0.2162162162,0.0540540541,0.1081081081,0.1081081081,0.0810810811,0.027027027,0.0540540541,0.027027027,0,0
V142,0.1875,0.125,0.125,0.0625,0.0625,0.1875,0.0625,0.0625,0,0.125,0,0
V143,0.1666666667,0.1666666667,0.0833333333,0.1666666667,0.1666666667,0.0833333333,0.0833333333,0,0,0,0.0833333333,0
V144,0.1111111111,0.1666666667,0.2777777778,0,0.0555555556,0.1111111111,0.1111111111,0.0555555556,0.1111111111,0,0,0
V145,0.2972972973,0.1351351351,0.1351351351,0.0810810811,0.1351351351,0.027027027,0.1081081081,0.027027027,0,0.0540540541,0,0
V146,0.25,0.1071428571,0.1071428571,0.0357142857,0.0714285714,0.0714285714,0.0714285714,0.25,0.0357142857,0,0,0
V147,0.2857142857,0.1428571429,0,0,0.1428571429,0.1428571429,0.1428571429,0,0.1428571429,0,0,0
V148,0.1914893617,0.1276595745,0.2127659574,0.0425531915,0.1276595745,0.1063829787,0.1063829787,0.0425531915,0.0212765957,0.0212765957,0,0
V149,0.2115384615,0.1153846154,0.1346153846,0.0576923077,0.1538461538,0.0769230769,0.0961538462,0.0961538462,0,0.0576923077,0,0
V150,0.2272727273,0.2272727273,0.0454545455,0.0454545455,0.0909090909,0.1363636364,0.0454545455,0.0454545455,0.0454545455,0.0454545455,0.0454545455,0
V151,0.2121212121,0.0909090909,0.0606060606,0.0909090909,0.0606060606,0.0303030303,0.0606060606,0.0909090909,0.0909090909,0.1818181818,0.0303030303,0
V152,0.25,0.09375,0.09375,0.21875,0.0625,0.125,0.03125,0.09375,0,0.03125,0,0
V153,0.1388888889,0.1666666667,0.2222222222,0.0833333333,0.0833333333,0.0555555556,0.0555555556,0.0833333333,0.0277777778,0.0833333333,0,0
V154,0.3043478261,0.1304347826,0.0869565217,0.0869565217,0.0869565217,0.1304347826,0.0434782609,0.0434782609,0.0434782609,0,0.0434782609,0
V155,0.375,0,0,0.375,0.125,0,0,0,0,0.125,0,0
V156,0.1724137931,0.2068965517,0.1034482759,0.0689655172,0.1034482759,0.1379310345,0.0689655172,0.0689655172,0.0344827586,0,0.0344827586,0
V157,0.1538461538,0.1538461538,0.1538461538,0.1538461538,0,0.1538461538,0.0769230769,0,0.1538461538,0,0,0
V158,0.2222222222,0.2222222222,0.1111111111,0.1111111111,0.0555555556,0.1111111111,0.0555555556,0,0.0555555556,0,0.0555555556,0
V159,0.2105263158,0.052631579,0.2105263158,0,0.2105263158,0.052631579,0,0.1578947368,0,0.1052631579,0,0
V160,0.2142857143,0.1428571429,0.0714285714,0.1428571429,0.0714285714,0,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0
V161,0.5,0,0,0.25,0,0,0.25,0,0,0,0,0
V162,0.2727272727,0.1363636364,0.1363636364,0.1818181818,0,0.0454545455,0.0454545455,0.0454545455,0.1363636364,0,0,0
V163,0.2222222222,0.2222222222,0.1111111111,0,0.2222222222,0.1111111111,0.1111111111,0,0,0,0,0
V164,0.1785714286,0.2857142857,0.1785714286,0,0.1428571429,0.0714285714,0.0357142857,0.0357142857,0.0714285714,0,0,0
V165,0.2285714286,0.1142857143,0.1142857143,0.1428571429,0.0571428571,0.1142857143,0.0285714286,0.0857142857,0,0.0857142857,0.0285714286,0
V166,0.2368421053,0.1315789474,0.0789473684,0.1315789474,0.0789473684,0.1315789474,0.052631579,0.052631579,0.052631579,0.052631579,0,0
V167,0.1818181818,0.1363636364,0.1818181818,0.1363636364,0.0454545455,0.1363636364,0.0909090909,0.0909090909,0,0,0,0
V168,0.3333333333,0.0833333333,0,0.1666666667,0.1666666667,0,0.0833333333,0.0833333333,0,0.0833333333,0,0
V169,0.15,0.15,0.15,0.05,0.1,0.1,0.05,0.05,0.05,0.15,0,0
V170,0.3,0.2,0.0333333333,0.1333333333,0.1,0.1,0.0333333333,0.0666666667,0,0,0.0333333333,0
V171,0.2380952381,0.0952380952,0.0714285714,0.0952380952,0.0714285714,0.1428571429,0.0238095238,0.1428571429,0.0714285714,0,0.0476190476,0
V172,0.2142857143,0.2857142857,0,0.0714285714,0.1428571429,0,0.0714285714,0.0714285714,0.0714285714,0.0714285714,0,0
V173,0.3333333333,0.1111111111,0.1111111111,0.2222222222,0,0.1111111111,0.1111111111,0,0,0,0,0
V174,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0,0,0,0,0
V175,0.2352941176,0.1764705882,0.1176470588,0.0588235294,0.0588235294,0.1470588235,0.0588235294,0.0882352941,0.0588235294,0,0,0
V176,0.2,0.1,0.1666666667,0.0666666667,0.1,0.1,0.0333333333,0.1333333333,0.0666666667,0.0333333333,0,0
V177,0.1818181818,0.2727272727,0,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0,0,0
V178,0.3333333333,0,0.1111111111,0.1111111111,0.2222222222,0,0.1111111111,0,0,0.1111111111,0,0
V179,0.375,0.125,0.25,0,0,0.125,0.125,0,0,0,0,0
V180,0.3125,0.0625,0,0.25,0.0625,0.0625,0.125,0.0625,0.0625,0,0,0
V181,0.25,0.25,0.125,0.125,0,0,0.125,0,0.125,0,0,0
V182,0.2413793103,0.1206896552,0.0862068966,0.1724137931,0.0344827586,0.1724137931,0.0344827586,0.0862068966,0.0344827586,0,0.0172413793,0
V183,0.2,0.1142857143,0.0857142857,0.0857142857,0.1428571429,0.1142857143,0.0571428571,0.0857142857,0.0571428571,0.0571428571,0,0
V184,0.3548387097,0.0967741936,0.1612903226,0.1612903226,0,0,0.0967741936,0.0967741936,0,0.0322580645,0,0
V185,0.2,0.3,0.1,0,0,0.1,0,0.1,0.2,0,0,0
V186,0.2592592593,0.1481481481,0.0740740741,0.1111111111,0.1851851852,0.0740740741,0.0740740741,0,0.037037037,0.037037037,0,0
V187,0.2,0.1333333333,0.0666666667,0.0666666667,0.2,0.1666666667,0.0666666667,0.0333333333,0,0,0.0666666667,0
V188,0.3076923077,0.1538461538,0.0769230769,0.2307692308,0.0769230769,0,0.0769230769,0.0769230769,0,0,0,0
V189,0.5555555556,0,0.1111111111,0.1111111111,0,0.1111111111,0.1111111111,0,0,0,0,0
V190,0.25,0.1875,0.1875,0.1875,0,0.0625,0.125,0,0,0,0,0
V191,0.25,0.125,0.25,0.125,0,0,0.125,0,0,0.125,0,0
V192,0.3076923077,0.1538461538,0.1153846154,0.2307692308,0,0.1153846154,0.0384615385,0,0,0.0384615385,0,0
V193,0.1111111111,0,0.1111111111,0.1111111111,0.1111111111,0,0.2222222222,0.1111111111,0.2222222222,0,0,0
V194,0.3214285714,0.1785714286,0,0,0.25,0.0714285714,0.0714285714,0.0357142857,0,0.0357142857,0.0357142857,0
V195,0.3,0.3,0,0,0.1,0.1,0.1,0,0,0,0.1,0
V196,0.4210526316,0.1052631579,0.1052631579,0.1052631579,0.052631579,0,0.052631579,0.1052631579,0,0.052631579,0,0
V197,0.4,0.2,0.1,0.2,0,0,0.1,0,0,0,0,0
V198,0.3225806452,0.0967741936,0.0322580645,0.1612903226,0.064516129,0.0967741936,0.064516129,0.0967741936,0,0.0322580645,0.0322580645,0
V199,0.4615384615,0,0,0.2307692308,0.1538461538,0,0.0769230769,0,0,0.0769230769,0,0
V200,0.25,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0.1666666667,0.0833333333,0,0,0
V201,0.1034482759,0.2413793103,0.2413793103,0.1034482759,0.0689655172,0.1379310345,0.0344827586,0.0344827586,0,0,0.0344827586,0
V202,0.3243243243,0.0810810811,0.0810810811,0.1351351351,0.0540540541,0.1351351351,0.027027027,0.0810810811,0,0.0540540541,0.027027027,0
V203,0.2,0.2666666667,0.2,0,0.0666666667,0.0666666667,0.0666666667,0,0,0.1333333333,0,0
V204,0.125,0.125,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0,0.0625,0
V205,0.2631578947,0.2631578947,0.1052631579,0,0.052631579,0.052631579,0.1578947368,0,0.052631579,0.052631579,0,0
V206,0.2068965517,0.1379310345,0.1379310345,0.1034482759,0.1379310345,0.1206896552,0.0344827586,0.0344827586,0.0517241379,0.0172413793,0.0172413793,0
V207,0.2,0.1333333333,0.0666666667,0.1333333333,0.1333333333,0.1333333333,0.1333333333,0,0,0,0.0666666667,0
V208,0.2,0.2,0.2,0,0,0,0.2,0,0,0.2,0,0
V209,0.3333333333,0,0,0,0,0,0.3333333333,0,0,0.3333333333,0,0
V210,0.25,0.2083333333,0.125,0.125,0.125,0.0416666667,0.0833333333,0.0416666667,0,0,0,0
V211,0.1714285714,0.1428571429,0.0857142857,0.1142857143,0.1714285714,0.1714285714,0.0571428571,0.0285714286,0.0285714286,0,0.0285714286,0
V212,0.2125,0.1875,0.1375,0.0375,0.1,0.1,0.05,0.0625,0.05,0.025,0.0375,0
V213,0.2333333333,0.1333333333,0.1,0.1,0.0666666667,0.1,0.1,0.0333333333,0.0666666667,0.0333333333,0.0333333333,0
V214,0.125,0.1875,0.125,0,0.125,0.125,0.1875,0,0.125,0,0,0
V215,0.2142857143,0.2142857143,0.0714285714,0.0714285714,0.0714285714,0.1428571429,0.0714285714,0,0.1428571429,0,0,0
V216,0.1836734694,0.1428571429,0.1224489796,0.0816326531,0.1428571429,0.1020408163,0.0816326531,0.0204081633,0.0408163265,0.0612244898,0.0204081633,0
V217,0.2,0.2444444444,0.0666666667,0.1111111111,0.0444444444,0.0888888889,0.0444444444,0.0888888889,0.0888888889,0.0222222222,0,0
V218,0.5,0,0,0.3333333333,0,0,0.1666666667,0,0,0,0,0
V219,0.2352941176,0.1176470588,0.0294117647,0.0882352941,0.0882352941,0.0294117647,0.1764705882,0.0294117647,0.1176470588,0.0588235294,0.0294117647,0
V220,0.2222222222,0.1666666667,0.0555555556,0.0555555556,0.1111111111,0,0.1666666667,0.1111111111,0,0,0.1111111111,0
V221,0.1111111111,0.2222222222,0.1111111111,0,0.1111111111,0.1111111111,0.2222222222,0,0,0.1111111111,0,0
V222,0.1333333333,0.1333333333,0.1333333333,0.1333333333,0,0.0666666667,0.1333333333,0,0.0666666667,0.2,0,0
V223,0.2222222222,0.1111111111,0.1666666667,0,0.1111111111,0.1666666667,0.1111111111,0.0555555556,0,0.0555555556,0,0
V224,0.0975609756,0.1707317073,0.3170731707,0.0731707317,0.0975609756,0.0975609756,0,0.0243902439,0.0487804878,0.0487804878,0.0243902439,0
V225,0.25,0.0416666667,0.2083333333,0.0416666667,0.125,0.0833333333,0.0833333333,0.125,0.0416666667,0,0,0
V226,0.1,0,0.1,0,0.4,0,0.1,0.2,0,0.1,0,0
V227,0.2537313433,0.1791044776,0.0895522388,0.1044776119,0.0746268657,0.0895522388,0.0746268657,0.0447761194,0.0447761194,0.0298507463,0.0149253731,0
V228,0.25,0.25,0.1428571429,0.0357142857,0.0714285714,0.1071428571,0.0714285714,0,0.0357142857,0.0357142857,0,0
V229,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0,0.1111111111,0,0
V230,0.2,0.2,0.1,0.1,0.125,0.1,0.025,0.05,0.075,0.025,0,0
V231,0.2222222222,0.1666666667,0.1296296296,0.0925925926,0.1111111111,0.0925925926,0.0185185185,0.0925925926,0.0555555556,0.0185185185,0,0
V232,0.2857142857,0.0476190476,0.1428571429,0.0952380952,0.1904761905,0.0476190476,0.0952380952,0.0476190476,0,0.0476190476,0,0
V233,0.1944444444,0.0972222222,0.1527777778,0.0694444444,0.1111111111,0.0694444444,0.0416666667,0.125,0.0416666667,0.0694444444,0.0277777778,0
V234,0.3333333333,0.1111111111,0.1666666667,0.1666666667,0,0.1111111111,0,0.1111111111,0,0,0,0
V235,0.2,0.1,0.2,0.2,0,0.2,0.1,0,0,0,0,0
V236,0.2619047619,0.1904761905,0.119047619,0.0952380952,0.0952380952,0.0238095238,0.0714285714,0.0952380952,0,0.0238095238,0.0238095238,0
V237,0.2352941176,0.2352941176,0.1176470588,0.1764705882,0,0.1176470588,0.1176470588,0,0,0,0,0
V238,0.2307692308,0.1282051282,0.1538461538,0.0769230769,0.1794871795,0.0769230769,0.0512820513,0.0769230769,0,0.0256410256,0,0
V239,0.2105263158,0.3157894737,0.2631578947,0.052631579,0,0.1052631579,0.052631579,0,0,0,0,0
V240,0.3461538462,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0.0769230769,0.1538461538,0,0.0384615385,0,0
V241,0.4285714286,0.1428571429,0.1428571429,0.0714285714,0,0,0.0714285714,0.1428571429,0,0,0,0
V242,0.380952381,0.1904761905,0.1428571429,0.0476190476,0.0476190476,0.0476190476,0.0476190476,0.0952380952,0,0,0,0
V243,0.4,0,0.0666666667,0,0.2,0.0666666667,0.1333333333,0.0666666667,0,0.0666666667,0,0
V244,0.2727272727,0.1818181818,0,0.0909090909,0.0909090909,0.1818181818,0.0909090909,0.0909090909,0,0,0,0
V245,0.243902439,0.1463414634,0.1463414634,0.1463414634,0.1707317073,0.0975609756,0.0487804878,0,0,0,0,0
V246,0.2777777778,0.1111111111,0.1111111111,0.0833333333,0.0277777778,0.0833333333,0.1111111111,0.1111111111,0.0833333333,0,0,0
V247,0.2,0.15,0.1,0.1,0.15,0.05,0.05,0.15,0.05,0,0,0
V248,0.2222222222,0.1666666667,0.2222222222,0.0555555556,0.1111111111,0.1666666667,0,0.0555555556,0,0,0,0
